date,key,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,debt_relief,fiscal_measures,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,pos_rate
2021-01-13,US_AL,2,1,1,0,0,1,1,1,1,0,3,1,0,0,NA,2,0.361516369902355
2021-01-13,US_AR,2,2,1,4,1,1,1,1,1,NA,3,2,NA,NA,NA,2,0.23081961077844312
2021-01-13,US_AZ,2,2,2,3,0,1,1,1,1,0,3,2,0,0,NA,2,0.12269497362570295
2021-01-13,US_CA,3,2,2,4,0,2,2,2,2,NA,3,1,NA,NA,NA,2,0.10748892352520589
2021-01-13,US_CO,2,2,1,4,1,1,1,1,2,NA,2,1,NA,NA,NA,2,0.06902800192530932
2021-01-13,US_CT,2,2,1,4,1,1,2,1,2,NA,3,2,NA,NA,NA,2,0.07822058693146555
2021-01-13,US_DC,1,3,2,3,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.06246450880181715
2021-01-13,US_DE,2,2,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,1,0.6182456140350877
2021-01-13,US_FL,2,1,1,4,0,2,1,1,1,0,2,1,0,0,NA,2,0.11794606702851727
2021-01-13,US_GA,2,1,1,3,0,2,1,1,2,0,3,1,NA,NA,NA,2,0.32919730392156865
2021-01-13,US_HI,2,2,2,4,1,2,2,1,2,0,3,2,0,0,NA,2,0.02199626478522515
2021-01-13,US_IA,3,1,1,0,0,1,1,2,1,NA,2,1,NA,NA,NA,2,0.3841642228739003
2021-01-13,US_ID,2,1,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,2,0.6847682119205298
2021-01-13,US_IL,3,1,1,4,0,1,2,1,2,NA,3,1,NA,NA,NA,2,0.07702313847609286
2021-01-13,US_IN,2,1,1,4,0,1,2,1,1,0,2,2,NA,NA,NA,2,0.08100713983851954
2021-01-13,US_KS,2,1,2,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.26062241616903997
2021-01-13,US_KY,2,1,1,4,2,1,1,1,1,0,3,2,0,0,NA,2,0.19379416021111773
2021-01-13,US_LA,2,2,2,4,1,1,1,1,1,NA,2,1,NA,NA,NA,2,0.15186156266386996
2021-01-13,US_MA,2,2,2,4,1,1,2,1,1,0,3,2,0,0,NA,2,0.05901711276875823
2021-01-13,US_MD,2,2,2,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.07328013048290324
2021-01-13,US_ME,1,1,1,3,1,1,2,1,1,0,3,2,0,0,NA,2,0.07746545078499577
2021-01-13,US_MI,2,2,1,4,1,1,1,1,1,0,3,2,0,0,NA,2,0.07544439352644654
2021-01-13,US_MN,2,1,1,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.0783291192583228
2021-01-13,US_MO,1,1,2,4,0,2,1,2,1,NA,3,1,NA,NA,NA,2,0.13933040243490025
2021-01-13,US_MS,2,1,1,4,0,1,1,1,1,NA,1,1,NA,NA,NA,2,1
2021-01-13,US_MT,1,1,1,3,0,2,1,1,1,NA,3,1,NA,NA,NA,1,0.16575539568345324
2021-01-13,US_NC,2,2,1,4,1,2,2,1,2,NA,2,1,NA,NA,NA,1,0.12402082421057753
2021-01-13,US_ND,2,1,1,2,0,1,1,1,1,NA,2,2,NA,NA,NA,2,0.03536637018212622
2021-01-13,US_NE,1,1,1,0,1,1,1,1,2,NA,3,2,NA,NA,NA,3,0.07495689978262499
2021-01-13,US_NH,2,1,1,0,0,1,2,1,1,NA,3,1,NA,NA,NA,2,0.13122901276024176
2021-01-13,US_NJ,2,1,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,2,1
2021-01-13,US_NM,2,2,2,4,2,1,2,1,1,NA,3,2,NA,NA,NA,3,0.10218652387327086
2021-01-13,US_NV,2,1,1,4,0,1,1,1,1,NA,3,1,NA,NA,NA,1,0.0819766190920175
2021-01-13,US_NY,2,2,2,4,1,1,2,2,2,NA,3,2,NA,NA,NA,2,0.07404453745656989
2021-01-13,US_OH,2,1,1,4,0,2,1,1,1,NA,3,2,NA,NA,NA,2,0.264391398697968
2021-01-13,US_OK,2,1,1,0,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.15436586329514027
2021-01-13,US_OR,2,2,2,4,0,1,1,1,2,0,2,1,0,0,NA,3,0.06962663975782038
2021-01-13,US_PA,2,1,1,2,0,1,2,1,1,0,3,2,0,0,NA,2,0.14077034626675627
2021-01-13,US_RI,2,2,1,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.05512645767075572
2021-01-13,US_SC,2,1,1,2,0,1,1,1,1,0,3,2,0,0,NA,2,0.16164626288659795
2021-01-13,US_SD,1,1,1,0,0,1,1,1,1,0,2,1,NA,NA,NA,2,0.19283276450511946
2021-01-13,US_TN,2,2,2,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.22642710271222952
2021-01-13,US_TX,2,2,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,3,0.18530466192725523
2021-01-13,US_UT,2,1,1,0,0,1,1,1,1,0,2,1,0,0,NA,2,0.41690774670523945
2021-01-13,US_VA,2,1,2,4,0,2,1,1,2,0,3,2,0,0,NA,3,0.1365891334699819
2021-01-13,US_VT,2,2,2,4,0,1,2,2,2,NA,3,2,NA,NA,NA,2,0.03276468995396697
2021-01-13,US_WA,2,2,2,4,1,1,1,1,2,0,2,1,0,0,NA,2,0.08037722789409933
2021-01-13,US_WI,2,1,1,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.093935387640259
2021-01-13,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,NA,3,0.10491485043677755
2021-01-13,US_WY,1,1,1,4,2,1,1,1,1,NA,3,1,NA,NA,NA,3,0.1348663766314481
2021-01-14,US_AK,3,1,2,4,0,1,2,1,1,0,3,1,0,0,NA,2,0.038049163179916315
2021-01-14,US_AL,2,1,1,0,0,1,1,1,1,0,3,1,0,0,NA,2,0.3599157387902498
2021-01-14,US_AR,2,2,1,4,1,1,1,1,1,NA,3,2,NA,NA,NA,2,0.17274618585298196
2021-01-14,US_AZ,2,2,2,3,0,1,1,1,1,0,3,2,0,0,NA,2,0.11116348376109962
2021-01-14,US_CA,3,2,2,4,0,2,2,2,2,NA,3,1,NA,NA,NA,2,0.14825434892167597
2021-01-14,US_CO,2,2,1,4,1,1,1,1,2,NA,2,1,NA,NA,NA,2,0.061802376420966
2021-01-14,US_CT,2,2,1,4,1,1,2,1,2,NA,3,2,NA,NA,NA,2,0.02280383519046385
2021-01-14,US_DC,1,3,2,3,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.06080182405472164
2021-01-14,US_DE,2,2,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,1,0.5567522783761392
2021-01-14,US_FL,2,1,1,4,0,2,1,1,1,0,2,1,0,0,NA,2,0.12529312238416102
2021-01-14,US_GA,2,1,1,3,0,2,1,1,2,0,3,1,NA,NA,NA,2,0.24399859584694733
2021-01-14,US_HI,2,2,2,4,1,2,2,1,2,0,3,2,0,0,NA,2,0.029249540364365702
2021-01-14,US_IA,3,1,1,0,0,1,1,2,1,NA,2,1,NA,NA,NA,2,0.3134573304157549
2021-01-14,US_ID,2,1,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,2,0.3668459986550101
2021-01-14,US_IL,3,1,1,4,0,1,2,1,2,NA,3,1,NA,NA,NA,2,0.05635568809515741
2021-01-14,US_IN,2,1,1,4,0,1,2,1,1,0,2,2,NA,NA,NA,2,0.08492507182234646
2021-01-14,US_KY,2,1,1,4,2,1,1,1,1,0,3,2,0,0,NA,2,0.34705731613564533
2021-01-14,US_LA,2,2,2,4,1,1,1,1,1,NA,2,1,NA,NA,NA,2,0.14721121609265467
2021-01-14,US_MA,2,2,2,4,1,1,2,1,1,0,3,2,0,0,NA,2,0.058720282409553015
2021-01-14,US_MD,2,2,2,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.06726754135767256
2021-01-14,US_ME,1,1,1,3,1,1,2,1,1,0,3,2,0,0,NA,2,0.08990764437520864
2021-01-14,US_MI,2,2,1,4,1,1,1,1,1,0,3,2,0,0,NA,2,0.06735348827701805
2021-01-14,US_MN,2,1,1,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.04741340530814215
2021-01-14,US_MO,1,1,2,4,0,2,1,2,1,NA,3,1,NA,NA,NA,2,0.12048192771084337
2021-01-14,US_MS,2,1,1,4,0,1,1,1,1,NA,1,1,NA,NA,NA,2,1
2021-01-14,US_MT,1,1,1,3,0,2,1,1,1,NA,3,1,NA,NA,NA,1,0.06210926882304974
2021-01-14,US_NC,2,2,1,4,1,2,2,1,2,NA,2,1,NA,NA,NA,2,0.14438110868513987
2021-01-14,US_ND,2,1,1,2,0,1,1,1,1,NA,2,2,NA,NA,NA,2,0.03693009118541033
2021-01-14,US_NE,1,1,1,0,1,1,1,1,2,NA,3,2,NA,NA,NA,3,0.12284084518357838
2021-01-14,US_NH,2,1,1,0,0,1,2,1,1,NA,3,1,NA,NA,NA,2,0.06408243375858685
2021-01-14,US_NJ,2,1,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,3,0.124528103106179
2021-01-14,US_NM,2,2,2,4,2,1,2,1,1,NA,3,2,NA,NA,NA,3,0.091446185461084
2021-01-14,US_NV,2,1,1,4,0,1,1,1,1,NA,3,1,NA,NA,NA,2,0.10686537991693135
2021-01-14,US_NY,2,2,2,4,1,1,2,2,2,NA,3,2,NA,NA,NA,2,0.06426014516273185
2021-01-14,US_OH,2,1,1,4,0,2,1,1,1,NA,3,2,NA,NA,NA,2,0.14173811596081554
2021-01-14,US_OK,2,1,1,0,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.1655688464983928
2021-01-14,US_OR,2,2,2,4,0,1,1,1,2,0,2,1,0,0,NA,3,0.0743039248574304
2021-01-14,US_PA,2,1,1,2,0,1,2,1,1,0,3,2,0,0,NA,2,0.13646132486353868
2021-01-14,US_RI,2,2,1,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.04465923172242875
2021-01-14,US_SC,2,1,1,2,0,1,1,1,1,0,3,2,0,0,NA,2,0.14261134598367908
2021-01-14,US_SD,1,1,1,0,0,1,1,1,1,0,2,1,NA,NA,NA,2,0.1391571553994732
2021-01-14,US_TN,2,2,2,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.20577304261645193
2021-01-14,US_TX,2,2,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,3,0.1839659889448118
2021-01-14,US_UT,2,1,1,0,0,1,1,1,1,0,2,1,0,0,NA,2,0.1851451721809588
2021-01-14,US_VA,2,1,2,4,0,2,1,1,2,0,3,2,0,0,NA,3,0.16500436354569256
2021-01-14,US_VT,2,2,2,4,0,1,2,2,2,NA,3,2,NA,NA,NA,2,0.025122549019607844
2021-01-14,US_WA,2,2,2,4,1,1,1,1,2,0,2,1,0,0,NA,2,0.14957794034890265
2021-01-14,US_WI,2,1,1,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.07531782201966898
2021-01-14,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,NA,3,0.05548101435663491
2021-01-14,US_WY,1,1,1,4,2,1,1,1,1,NA,3,1,NA,NA,NA,3,0.08885054992452017
2021-01-15,US_AK,3,1,2,4,0,1,2,1,1,0,3,1,0,0,NA,2,0.025025667351129363
2021-01-15,US_AL,2,1,1,0,0,1,1,1,1,0,3,1,0,0,NA,2,0.23522364217252395
2021-01-15,US_AR,2,2,1,4,1,1,1,1,1,NA,3,2,NA,NA,NA,2,0.21153846153846154
2021-01-15,US_AZ,2,2,2,3,0,1,1,1,1,0,3,2,0,0,NA,2,0.15719638376130074
2021-01-15,US_CA,3,2,2,4,0,2,2,2,2,NA,3,1,NA,NA,NA,2,0.12727386659147163
2021-01-15,US_CO,2,2,1,4,1,1,1,1,2,NA,2,1,NA,NA,NA,2,0.05527552949159114
2021-01-15,US_CT,2,2,1,4,1,1,2,1,2,NA,3,2,NA,NA,NA,2,0.051831203598929156
2021-01-15,US_DC,1,3,2,3,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.049861843757849786
2021-01-15,US_DE,2,2,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,1,0.647834274952919
2021-01-15,US_FL,2,1,1,4,0,2,1,1,1,0,2,1,0,0,NA,2,0.08548835371961457
2021-01-15,US_GA,2,1,1,3,0,2,1,1,2,0,3,1,NA,NA,NA,2,0.22797228809224904
2021-01-15,US_HI,2,2,2,4,1,2,2,1,2,0,3,2,0,0,NA,2,0.025808671713695802
2021-01-15,US_IA,3,1,1,0,0,1,1,2,1,NA,2,1,NA,NA,NA,2,0.3191489361702128
2021-01-15,US_ID,2,1,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,2,0.3802601377199694
2021-01-15,US_IL,3,1,1,4,0,1,2,1,2,NA,3,1,NA,NA,NA,2,0.0619843965806861
2021-01-15,US_IN,2,1,1,4,0,1,2,1,1,0,2,2,NA,NA,NA,2,0.082701169797944
2021-01-15,US_KS,2,1,2,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.24907198928984361
2021-01-15,US_KY,2,1,1,4,2,1,1,1,1,0,3,2,0,0,NA,2,0.2897106583997638
2021-01-15,US_LA,2,2,2,4,1,1,1,1,1,NA,2,1,NA,NA,NA,2,0.1256826893720954
2021-01-15,US_MA,2,2,2,4,1,1,2,1,1,0,3,2,0,0,NA,2,0.054720307424134376
2021-01-15,US_MD,2,2,2,4,0,1,2,1,2,30000000,3,2,NA,NA,NA,2,0.05385196235519458
2021-01-15,US_ME,1,1,1,3,1,1,2,1,1,0,3,2,0,0,NA,2,0.057982246019444836
2021-01-15,US_MI,2,2,1,4,1,1,1,1,1,0,3,2,0,0,NA,2,0.07112891374937783
2021-01-15,US_MN,2,1,1,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.03965681136812343
2021-01-15,US_MO,1,1,2,4,0,2,1,2,1,NA,3,1,NA,NA,NA,2,0.10614206194395547
2021-01-15,US_MS,2,1,1,4,0,1,1,1,1,NA,1,1,NA,NA,NA,2,1
2021-01-15,US_MT,1,1,1,3,0,2,1,1,1,NA,3,1,NA,NA,NA,1,0.0735603194619588
2021-01-15,US_NC,2,2,1,4,1,2,2,1,2,NA,2,1,NA,NA,NA,2,0.1274739732296076
2021-01-15,US_ND,2,1,1,2,0,1,1,1,1,NA,2,2,NA,NA,NA,3,0.047629310344827584
2021-01-15,US_NE,1,1,1,0,1,1,1,1,2,NA,3,2,NA,NA,NA,3,0.12493297587131368
2021-01-15,US_NH,2,1,1,0,0,1,2,1,1,NA,3,1,NA,NA,NA,2,0.0842670401493931
2021-01-15,US_NJ,2,1,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,3,0.04467435906428647
2021-01-15,US_NV,2,1,1,4,0,1,1,1,1,NA,3,1,NA,NA,NA,2,0.12544252220960525
2021-01-15,US_NY,2,2,2,4,1,1,2,2,2,NA,3,2,NA,NA,NA,2,0.06142217814341287
2021-01-15,US_OH,2,1,1,4,0,2,1,1,1,NA,3,2,NA,NA,NA,2,0.11251180358829084
2021-01-15,US_OK,2,1,1,0,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.12164345882757435
2021-01-15,US_OR,2,2,2,4,0,1,1,1,2,0,2,1,0,0,NA,3,0.053865832859579306
2021-01-15,US_PA,2,1,1,2,0,1,2,1,1,0,3,2,0,0,NA,2,0.0987652304576487
2021-01-15,US_RI,2,2,1,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.046998666073810584
2021-01-15,US_SC,2,1,1,2,0,1,1,1,1,0,3,2,0,0,NA,2,0.14233468125594673
2021-01-15,US_SD,1,1,1,0,0,1,1,1,1,0,2,1,NA,NA,NA,2,0.16912057302029446
2021-01-15,US_TN,2,2,2,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.16881341515280393
2021-01-15,US_TX,2,2,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,3,0.1950946643717728
2021-01-15,US_UT,2,1,1,0,0,1,1,1,1,0,2,1,0,0,NA,2,0.17534303247603944
2021-01-15,US_VA,2,1,2,4,0,2,1,1,2,0,3,2,0,0,NA,3,0.20007510640073436
2021-01-15,US_VT,2,2,2,4,0,1,2,2,2,NA,3,2,NA,NA,NA,2,0.016804091430957104
2021-01-15,US_WA,2,2,2,4,1,1,1,1,2,0,2,1,0,0,NA,2,0.10384320683953704
2021-01-15,US_WI,2,1,1,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.09189703185492087
2021-01-15,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,NA,3,0.06557226705796038
2021-01-15,US_WY,1,1,1,4,2,1,1,1,1,NA,3,1,NA,NA,NA,3,0.027774068633996528
2021-01-16,US_AK,3,1,2,4,0,1,2,1,1,0,3,1,0,0,NA,2,0.06766325727773406
2021-01-16,US_AL,2,1,1,0,0,1,1,1,1,0,3,1,0,0,NA,2,0.3538720538720539
2021-01-16,US_AR,2,2,1,4,1,1,1,1,1,NA,3,2,NA,NA,NA,2,0.2019375843722703
2021-01-16,US_AZ,2,2,2,3,0,1,1,1,1,0,3,2,0,0,NA,2,0.15355475288520834
2021-01-16,US_CA,3,2,2,4,0,2,2,2,2,NA,3,1,NA,NA,NA,2,0.11972419971705522
2021-01-16,US_CO,2,2,1,4,1,1,1,1,2,NA,2,1,NA,NA,NA,2,0.05527048419673563
2021-01-16,US_DC,1,3,2,3,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.022924728042637073
2021-01-16,US_DE,2,2,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,1,0.3488628026412326
2021-01-16,US_FL,2,1,1,4,0,2,1,1,1,0,2,1,0,0,NA,2,0.09079969547884315
2021-01-16,US_GA,2,1,1,3,0,2,1,1,2,0,3,1,NA,NA,NA,2,0.19535703656219236
2021-01-16,US_HI,2,2,2,4,1,2,2,1,2,0,3,2,0,0,NA,2,0.021534700018807598
2021-01-16,US_IA,3,1,1,0,0,1,1,2,1,NA,2,1,NA,NA,NA,2,0.3508435582822086
2021-01-16,US_ID,2,1,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,2,0.4492929292929293
2021-01-16,US_IL,3,1,1,4,0,1,2,1,2,NA,3,1,NA,NA,NA,2,0.05219200562653851
2021-01-16,US_IN,2,1,1,4,0,1,2,1,1,0,2,2,NA,NA,NA,2,0.06685461828058654
2021-01-16,US_KY,2,1,1,4,2,1,1,1,1,0,3,2,0,0,NA,2,0.35395666782528096
2021-01-16,US_MA,2,2,2,4,1,1,2,1,1,0,3,2,0,0,NA,2,0.05172136996075633
2021-01-16,US_MD,2,2,2,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.05894570978369861
2021-01-16,US_ME,1,1,1,3,1,1,2,1,1,0,3,2,0,0,NA,2,0.045787162868492576
2021-01-16,US_MI,2,2,1,4,1,1,1,1,1,0,3,2,0,0,NA,2,0.043133888682962994
2021-01-16,US_MN,2,1,1,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.05350001801347408
2021-01-16,US_MO,1,1,2,4,0,2,1,2,1,NA,3,1,NA,NA,NA,2,0.11407340178115605
2021-01-16,US_MS,2,1,1,4,0,1,1,1,1,NA,1,1,NA,NA,NA,2,1
2021-01-16,US_MT,1,1,1,3,0,2,1,1,1,NA,3,1,NA,NA,NA,1,0.0782673359360476
2021-01-16,US_NC,2,2,1,4,1,2,2,1,2,NA,2,1,NA,NA,NA,2,0.11235069849889563
2021-01-16,US_ND,2,1,1,2,0,1,1,1,1,NA,2,2,NA,NA,NA,3,0.04281459419210722
2021-01-16,US_NE,1,1,1,0,1,1,1,1,2,NA,3,2,NA,NA,NA,3,0.0553345645688308
2021-01-16,US_NH,2,1,1,0,0,1,2,1,1,NA,3,1,NA,NA,NA,2,0.05746384297520661
2021-01-16,US_NJ,2,1,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,3,1
2021-01-16,US_NM,2,2,2,4,2,1,2,1,1,NA,3,2,NA,NA,NA,3,0.082983754099611
2021-01-16,US_NV,2,1,1,4,0,1,1,1,1,NA,3,1,NA,NA,NA,2,0.14854729483725332
2021-01-16,US_NY,2,2,2,4,1,1,2,2,2,NA,3,2,NA,NA,NA,2,0.057694943127312596
2021-01-16,US_OH,2,1,1,4,0,2,1,1,1,NA,3,2,NA,NA,NA,2,0.11264529090068401
2021-01-16,US_OK,2,1,1,0,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.23802011437586276
2021-01-16,US_OR,2,2,2,4,0,1,1,1,2,0,2,1,0,0,NA,3,0.04236791425939881
2021-01-16,US_PA,2,1,1,2,0,1,2,1,1,0,3,2,0,0,NA,2,0.1101563340660692
2021-01-16,US_RI,2,2,1,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.05080477930285376
2021-01-16,US_SC,2,1,1,2,0,1,1,1,1,0,3,2,0,0,NA,2,0.12051904406273338
2021-01-16,US_SD,1,1,1,0,0,1,1,1,1,0,2,1,NA,NA,NA,2,0.14672977624784853
2021-01-16,US_TN,2,2,2,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.16978600183628786
2021-01-16,US_TX,2,2,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,3,0.17567596451854225
2021-01-16,US_UT,2,1,1,0,0,1,1,1,1,0,2,1,0,0,NA,2,0.17105577213779935
2021-01-16,US_VA,2,1,2,4,0,2,1,1,2,0,3,2,0,0,NA,3,0.1979609175870858
2021-01-16,US_VT,2,2,2,4,0,1,2,2,2,NA,3,2,NA,NA,NA,2,0.022222222222222223
2021-01-16,US_WA,2,2,2,4,1,1,1,1,2,0,2,1,0,0,NA,2,0.08238476276343965
2021-01-16,US_WI,2,1,1,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.09023485784919653
2021-01-16,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,NA,3,0.05519176800748363
2021-01-17,US_AK,3,1,2,4,0,1,2,1,1,0,3,1,0,0,NA,2,0.0420813193062269
2021-01-17,US_AL,2,1,1,0,0,1,1,1,1,0,3,1,0,0,NA,2,0.22916915720263
2021-01-17,US_AR,2,2,1,4,1,1,1,1,1,NA,3,2,NA,NA,NA,2,0.08492125641694945
2021-01-17,US_AZ,2,2,2,3,0,1,1,1,1,0,3,2,0,0,NA,2,0.11539987436770589
2021-01-17,US_CA,3,2,2,4,0,2,2,2,2,NA,3,1,NA,NA,NA,2,0.07200253307064453
2021-01-17,US_CO,2,1,2,4,1,2,1,1,2,NA,2,1,NA,NA,NA,2,0.04487045080125805
2021-01-17,US_DC,1,3,2,3,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.02044943820224719
2021-01-17,US_FL,2,1,1,4,0,2,1,1,1,0,2,1,0,0,NA,2,0.07398921456313393
2021-01-17,US_GA,2,1,1,3,0,2,1,1,2,0,3,1,NA,NA,NA,2,0.16777509869902757
2021-01-17,US_HI,2,2,2,4,1,2,2,1,2,0,3,2,0,0,NA,2,0.0238226131574125
2021-01-17,US_IA,3,1,1,0,0,1,1,2,1,NA,2,1,NA,NA,NA,2,0.2790224032586558
2021-01-17,US_ID,2,1,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,2,0.4686046511627907
2021-01-17,US_IL,3,1,1,4,0,1,2,1,2,NA,3,1,NA,NA,NA,2,0.04297588930765656
2021-01-17,US_IN,2,1,1,4,0,1,2,1,1,0,2,2,NA,NA,NA,2,0.07028072281122891
2021-01-17,US_LA,2,2,2,4,1,1,1,1,1,NA,2,1,NA,NA,NA,2,0.09187853421790819
2021-01-17,US_MA,2,2,2,4,1,1,2,1,1,0,3,2,0,0,NA,2,0.049497067629545734
2021-01-17,US_MD,2,2,2,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.05166399143927234
2021-01-17,US_ME,1,1,1,3,1,1,2,1,1,0,3,2,0,0,NA,2,0.03396942751523629
2021-01-17,US_MN,2,1,1,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.049168234296042196
2021-01-17,US_MO,1,1,2,4,0,2,1,2,1,NA,3,1,NA,NA,NA,2,0.1062072220911022
2021-01-17,US_MS,2,1,1,4,0,1,1,1,1,NA,1,1,NA,NA,NA,2,1
2021-01-17,US_MT,1,1,1,3,0,2,1,1,1,NA,3,1,NA,NA,NA,1,0.07042842215256008
2021-01-17,US_NC,2,2,1,4,1,2,2,1,2,NA,2,1,NA,NA,NA,2,0.09753268512021537
2021-01-17,US_ND,2,1,1,2,0,1,1,1,1,NA,2,2,NA,NA,NA,3,0.03885003885003885
2021-01-17,US_NH,2,1,1,0,0,1,2,1,1,NA,3,1,NA,NA,NA,2,0.11447433981066268
2021-01-17,US_NJ,2,1,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,3,1
2021-01-17,US_NM,2,2,2,4,2,1,2,1,1,NA,3,2,NA,NA,NA,3,0.04398983030804707
2021-01-17,US_NV,2,1,1,4,0,1,1,1,1,NA,3,1,NA,NA,NA,2,0.12550778605280974
2021-01-17,US_NY,2,2,2,4,1,1,2,2,2,NA,3,2,NA,NA,NA,2,0.05615256361888303
2021-01-17,US_OH,2,1,1,4,0,2,1,1,1,NA,3,2,NA,NA,NA,2,0.11212257195974101
2021-01-17,US_OK,2,1,1,0,1,1,1,1,1,NA,3,1,NA,NA,NA,2,1
2021-01-17,US_PA,2,1,1,2,0,1,2,1,1,0,3,2,0,0,NA,2,0.09882843265949068
2021-01-17,US_RI,2,2,1,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.04362708127864478
2021-01-17,US_SC,2,1,1,2,0,1,1,1,1,0,3,2,0,0,NA,2,0.1138825203573405
2021-01-17,US_SD,1,1,1,0,0,1,1,1,1,0,2,1,NA,NA,NA,2,0.14029535864978904
2021-01-17,US_TN,2,2,2,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.15043712172158707
2021-01-17,US_TX,2,2,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,3,0.12261619083929519
2021-01-17,US_UT,2,1,1,0,0,1,1,1,1,0,2,1,0,0,NA,2,0.16076681204990365
2021-01-17,US_VA,2,1,2,4,0,2,1,1,2,0,3,2,0,0,NA,3,0.23281591245332645
2021-01-17,US_VT,2,2,2,4,0,1,2,2,2,NA,3,2,NA,NA,NA,2,0.01749845964263709
2021-01-17,US_WI,2,1,1,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.07328037202092617
2021-01-17,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,NA,3,0.09444444444444444
2021-01-18,US_AK,3,1,2,4,0,1,2,1,1,0,3,1,0,0,NA,2,0.01764378994165046
2021-01-18,US_AL,2,1,1,0,1,1,1,1,1,0,3,1,0,0,NA,2,0.3038028468238793
2021-01-18,US_AR,2,2,1,4,1,1,1,1,1,NA,3,2,NA,NA,NA,3,0.11657731525281194
2021-01-18,US_AZ,2,2,2,3,0,1,1,1,1,0,3,2,0,0,NA,2,0.13609213941883616
2021-01-18,US_CA,3,2,2,4,0,2,2,2,2,NA,3,1,NA,NA,NA,2,0.055705258919185936
2021-01-18,US_CO,2,1,2,4,1,2,1,1,2,NA,2,1,NA,NA,NA,2,0.04776239213325306
2021-01-18,US_CT,2,2,1,4,1,1,2,1,2,NA,3,2,NA,NA,NA,3,0.3999641983411898
2021-01-18,US_DC,1,3,2,3,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.04956140350877193
2021-01-18,US_FL,2,1,1,4,0,2,1,1,1,0,2,1,0,0,NA,2,0.13079346433148228
2021-01-18,US_GA,2,1,1,3,0,2,1,1,2,0,3,1,NA,NA,NA,2,0.15556252942099483
