date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,sev_day,dir
2020-10-03,US_SC,-5,3,61,1,-11,0,762.2857142857143,0
2020-10-03,US_SD,-1,16,139,8,-7,1,411.2857142857143,1
2020-10-03,US_TN,-7,4,113,0,-9,-1,1537.7142857142858,1
2020-10-03,US_TX,-15,-4,13,-18,-14,3,3269.8571428571427,1
2020-10-03,US_UT,-18,1,113,-10,-13,2,1043.2857142857142,1
2020-10-03,US_VA,-13,2,98,-17,-12,1,729.7142857142857,0
2020-10-03,US_VT,-1,6,180,-16,-10,2,10.285714285714286,1
2020-10-03,US_WA,-19,-4,63,-26,-12,3,556,1
2020-10-03,US_WI,-13,7,114,-10,-4,3,2438,0
2020-10-03,US_WV,-7,6,116,7,-8,-1,177.71428571428572,1
2020-10-03,US_WY,-2,14,164,36,-9,-1,135.57142857142858,1
2020-10-04,US_AK,3,3,71,-18,-9,2,145.57142857142858,0
2020-10-04,US_AL,-9,-2,34,0,-17,1,959.5714285714286,0
2020-10-04,US_AR,-4,4,64,1,-14,1,740.4285714285714,0
2020-10-04,US_AZ,-19,-12,-16,-22,-17,3,575.8571428571429,1
2020-10-04,US_CA,-25,-10,-5,-35,-17,5,3016.1428571428573,1
2020-10-04,US_CO,-11,-1,57,-21,-11,2,626.5714285714286,1
2020-10-04,US_DE,-6,1,76,-17,-9,1,139.85714285714286,0
2020-10-04,US_FL,-23,-15,-44,-42,-22,5,2430.1428571428573,1
2020-10-04,US_GA,-12,-6,41,-27,-17,2,1159.4285714285713,0
2020-10-04,US_HI,-42,-24,-45,-65,-31,8,93.57142857142857,0
2020-10-04,US_IA,4,21,139,-1,-5,-1,755.4285714285714,0
2020-10-04,US_ID,8,11,160,25,-15,0,521.1428571428571,1
2020-10-04,US_IL,-13,0,73,-26,-11,2,2088.1428571428573,1
2020-10-04,US_IN,-7,0,72,3,-13,1,1172.5714285714287,1
2020-10-04,US_LA,-18,0,-3,-18,-18,2,825.2857142857143,1
2020-10-04,US_MA,-13,-7,78,-38,-11,2,625.1428571428571,1
2020-10-04,US_MD,-15,-6,107,-28,-13,3,562.7142857142857,1
2020-10-04,US_ME,11,14,170,32,-2,-2,30.428571428571427,0
2020-10-04,US_MN,-9,-3,130,-35,-8,0,1073.857142857143,1
2020-10-04,US_MO,-2,5,73,-6,-12,0,1362.5714285714287,0
2020-10-04,US_MS,-4,-2,30,12,-19,1,661.2857142857143,1
2020-10-04,US_MT,3,16,102,27,-9,0,427.42857142857144,1
2020-10-04,US_NC,-11,-2,35,-21,-15,1,1762.4285714285713,1
2020-10-04,US_ND,-5,0,86,-5,-11,0,427.85714285714283,1
2020-10-04,US_NE,-2,5,110,5,-9,0,530.4285714285714,1
2020-10-04,US_NH,6,5,167,34,-5,0,82.42857142857143,1
2020-10-04,US_NJ,-15,-4,127,-28,-13,2,745.5714285714286,0
2020-10-04,US_NM,-16,-6,22,-7,-16,3,276.7142857142857,1
2020-10-04,US_NV,-17,-6,-7,-29,-20,4,481,1
2020-10-04,US_NY,-20,-7,60,-34,-17,2,1374.142857142857,1
2020-10-04,US_OH,-11,-3,96,-8,-11,1,1248,1
2020-10-04,US_OK,-5,3,42,5,-11,1,1021.8571428571429,1
2020-10-04,US_OR,-9,-2,53,-16,-11,2,292.7142857142857,0
2020-10-04,US_PA,-8,-1,121,-20,-12,1,1248.2857142857142,1
2020-10-04,US_RI,-7,-4,150,-31,-6,1,146.85714285714286,0
2020-10-04,US_SC,-4,1,26,11,-15,1,823.2857142857143,1
2020-10-04,US_SD,11,25,210,22,-6,-1,502.42857142857144,1
2020-10-04,US_TN,-5,2,70,-6,-17,1,1616.5714285714287,1
2020-10-04,US_TX,-14,-8,-3,-22,-16,3,3047.1428571428573,0
2020-10-04,US_UT,-5,6,108,-14,-23,2,1057.7142857142858,1
2020-10-04,US_VT,4,12,185,-15,-11,0,10.857142857142858,1
2020-10-04,US_WA,-14,-7,24,-29,-13,3,574.2857142857143,1
2020-10-04,US_WI,-7,4,161,-7,-7,0,2438.5714285714284,1
2020-10-04,US_WV,-3,7,95,10,-11,0,184.42857142857142,1
2020-10-04,US_WY,3,12,141,27,-13,-1,135.85714285714286,1
2020-10-05,US_AK,1,1,65,-15,-21,6,151.85714285714286,1
2020-10-05,US_AL,-7,-2,21,-6,-24,4,890.1428571428571,0
2020-10-05,US_AR,-4,1,42,-3,-24,4,760.5714285714286,1
2020-10-05,US_AZ,-18,-13,-14,-24,-38,9,598.4285714285714,1
2020-10-05,US_CA,-25,-11,-13,-42,-39,12,3047,1
2020-10-05,US_CO,-12,-2,54,-27,-32,8,652.4285714285714,1
2020-10-05,US_CT,-11,-3,41,-27,-29,8,345.57142857142856,1
2020-10-05,US_FL,-22,-14,-33,-38,-30,7,2461,1
2020-10-05,US_GA,-13,-4,28,-31,-30,7,1153.2857142857142,0
2020-10-05,US_HI,-39,-23,-53,-58,-39,13,91.85714285714286,0
2020-10-05,US_IA,-3,14,88,-8,-22,5,787.2857142857143,1
2020-10-05,US_ID,2,9,129,9,-20,1,529.2857142857143,1
2020-10-05,US_IL,-15,-3,33,-38,-33,9,2215.714285714286,1
2020-10-05,US_IN,-4,-1,60,-2,-24,5,1214.4285714285713,1
2020-10-05,US_KS,-12,-7,55,-1,-24,5,1610,1
2020-10-05,US_KY,-8,0,38,-5,-30,6,1142.7142857142858,0
2020-10-05,US_LA,-14,-3,-5,-17,-24,4,813,0
2020-10-05,US_MA,-17,-8,33,-51,-39,11,580.8571428571429,0
2020-10-05,US_MD,-17,-9,31,-41,-40,13,559.2857142857143,0
2020-10-05,US_ME,1,11,130,3,-24,4,29.714285714285715,0
2020-10-05,US_MI,-9,-2,98,-23,-30,7,1211.2857142857142,1
2020-10-05,US_MN,-10,-4,86,-41,-34,9,1103.142857142857,1
2020-10-05,US_MO,-7,1,45,-16,-27,6,1320.5714285714287,0
2020-10-05,US_MS,-4,-2,15,6,-20,2,685,1
2020-10-05,US_MT,4,13,105,18,-18,2,453.85714285714283,1
2020-10-05,US_NC,-11,0,51,-24,-30,6,1784,1
2020-10-05,US_ND,-5,-6,64,-10,-22,4,450.14285714285717,1
2020-10-05,US_NE,-3,2,79,0,-22,4,547.4285714285714,1
2020-10-05,US_NJ,-17,-3,67,-40,-38,11,845,1
2020-10-05,US_NM,-15,-5,10,-14,-33,8,299.2857142857143,1
2020-10-05,US_NV,-17,-7,-15,-29,-33,9,488.14285714285717,1
2020-10-05,US_NY,-23,-6,15,-44,-37,10,1439,1
2020-10-05,US_OH,-9,-2,66,-11,-27,6,1278.2857142857142,1
2020-10-05,US_OK,-6,2,18,-4,-24,5,1027.857142857143,1
2020-10-05,US_OR,-11,-2,66,-27,-35,8,303.57142857142856,1
2020-10-05,US_PA,-13,-4,35,-33,-32,8,1280.142857142857,1
2020-10-05,US_RI,-12,-4,80,-49,-31,9,161.57142857142858,1
2020-10-05,US_SC,-6,-1,31,-6,-23,4,918.8571428571429,1
2020-10-05,US_SD,2,14,165,13,-17,3,467.85714285714283,0
2020-10-05,US_TN,-6,-2,56,-10,-28,5,1716.4285714285713,1
2020-10-05,US_TX,-17,-9,-7,-25,-33,9,3126,1
2020-10-05,US_UT,-9,4,89,-24,-30,7,1128.142857142857,1
2020-10-05,US_VA,-14,-4,38,-35,-34,10,885.2857142857143,1
2020-10-05,US_VT,-1,3,120,-19,-26,6,12,1
2020-10-05,US_WA,-16,-6,38,-42,-38,10,587.1428571428571,1
2020-10-05,US_WI,-14,1,86,-17,-27,7,2477.714285714286,1
2020-10-05,US_WV,-8,2,32,-1,-24,5,185.85714285714286,1
2020-10-05,US_WY,1,15,144,24,-18,1,144.14285714285714,1
2020-10-06,US_AK,0,-2,57,-17,-21,6,164.57142857142858,1
2020-10-06,US_AL,-8,-2,18,-6,-23,4,966.7142857142857,1
2020-10-06,US_AR,-7,-1,70,-1,-23,4,920.1428571428571,1
2020-10-06,US_AZ,-18,-11,-14,-23,-38,9,617.2857142857143,1
2020-10-06,US_CA,-26,-10,-8,-42,-39,12,3334.285714285714,1
2020-10-06,US_CO,-13,-2,46,-32,-34,9,674.4285714285714,1
2020-10-06,US_CT,-12,-3,44,-28,-30,8,355.42857142857144,1
2020-10-06,US_DE,-7,0,64,-28,-32,8,145.42857142857142,1
2020-10-06,US_FL,-22,-12,-30,-39,-30,8,2319.5714285714284,0
2020-10-06,US_GA,-12,-4,21,-32,-30,8,1199.7142857142858,1
2020-10-06,US_HI,-38,-23,-48,-59,-39,14,91.28571428571429,0
2020-10-06,US_IA,-5,12,118,-8,-24,5,804,1
2020-10-06,US_ID,-1,10,129,7,-24,3,552.1428571428571,1
2020-10-06,US_IL,-14,-3,61,-37,-33,9,2310.1428571428573,1
2020-10-06,US_IN,-5,-1,92,-4,-24,4,1264.7142857142858,1
2020-10-06,US_KY,-10,1,69,-3,-29,5,1158.857142857143,1
2020-10-06,US_LA,-11,4,-6,-15,-25,4,771,0
2020-10-06,US_MA,-17,-7,45,-51,-39,11,581.4285714285714,1
2020-10-06,US_MD,-14,-5,66,-39,-39,12,562.4285714285714,1
2020-10-06,US_ME,-1,10,130,2,-23,4,28.285714285714285,0
2020-10-06,US_MI,-9,-3,109,-22,-30,7,1257.7142857142858,1
2020-10-06,US_MN,-9,-4,107,-42,-34,9,1135.142857142857,1
2020-10-06,US_MO,-8,0,80,-15,-28,6,1395.2857142857142,1
2020-10-06,US_MT,1,12,108,14,-20,3,506.2857142857143,1
2020-10-06,US_NC,-12,-1,56,-25,-30,7,1821,1
2020-10-06,US_ND,-9,-10,50,-6,-24,5,474.85714285714283,1
2020-10-06,US_NE,-6,0,97,2,-23,5,553.4285714285714,1
2020-10-06,US_NH,-3,7,141,-11,-25,7,88.28571428571429,1
2020-10-06,US_NJ,-16,-1,77,-40,-38,11,865.7142857142857,1
2020-10-06,US_NM,-15,-6,10,-10,-33,9,320.14285714285717,1
2020-10-06,US_NV,-16,-5,-14,-31,-34,9,487.2857142857143,0
2020-10-06,US_NY,-23,-3,28,-42,-36,10,1438.142857142857,0
2020-10-06,US_OH,-9,-1,101,-10,-26,5,1327.5714285714287,1
2020-10-06,US_OK,-7,1,44,-1,-24,4,1075.5714285714287,1
2020-10-06,US_OR,-13,-1,76,-28,-36,8,322,1
2020-10-06,US_PA,-11,-2,59,-34,-31,8,1312.142857142857,1
2020-10-06,US_RI,-10,-2,124,-45,-31,8,174,1
2020-10-06,US_SC,-6,0,22,-6,-25,5,927.2857142857143,1
2020-10-06,US_SD,1,14,163,13,-19,3,527.5714285714286,1
2020-10-06,US_TN,-6,0,74,-12,-28,5,1800,1
2020-10-06,US_TX,-16,-8,-1,-26,-33,9,3257.5714285714284,1
2020-10-06,US_UT,-11,3,111,-26,-31,7,1161.857142857143,1
2020-10-06,US_VA,-13,-2,67,-34,-35,9,980.1428571428571,1
2020-10-06,US_VT,-5,4,136,-17,-26,7,11.142857142857142,0
2020-10-06,US_WA,-16,-5,68,-41,-39,11,602.1428571428571,1
2020-10-06,US_WI,-15,-1,127,-14,-28,8,2526.1428571428573,1
2020-10-06,US_WV,-5,5,51,-1,-23,3,200,1
2020-10-06,US_WY,1,12,136,22,-17,1,160.14285714285714,1
2020-10-07,US_AK,-4,-2,42,-24,-20,7,180.42857142857142,1
2020-10-07,US_AL,-7,-3,23,-4,-24,4,878,0
2020-10-07,US_AR,-6,-2,87,-3,-21,3,901.1428571428571,0
2020-10-07,US_AZ,-19,-11,-14,-24,-37,9,654.1428571428571,1
2020-10-07,US_CA,-27,-12,-12,-44,-39,12,3264.285714285714,0
2020-10-07,US_CO,-14,-3,54,-31,-34,9,726.7142857142857,1
2020-10-07,US_CT,-14,-7,31,-29,-31,9,519.2857142857143,1
2020-10-07,US_DE,-8,-3,62,-28,-31,8,139.57142857142858,0
2020-10-07,US_FL,-22,-15,-25,-40,-29,8,2577.4285714285716,1
2020-10-07,US_GA,-12,-6,32,-29,-30,7,1170.142857142857,0
2020-10-07,US_HI,-40,-24,-46,-62,-39,14,101.42857142857143,1
2020-10-07,US_IA,-3,14,129,-3,-21,5,828.7142857142857,1
2020-10-07,US_ID,-2,7,113,3,-23,4,550,0
2020-10-07,US_IL,-13,-2,62,-36,-32,9,2376.285714285714,1
2020-10-07,US_IN,-4,-2,106,-2,-23,5,1336,1
2020-10-07,US_KS,-7,-3,88,0,-24,5,1503.7142857142858,0
2020-10-07,US_KY,-10,1,83,-3,-28,5,1157.4285714285713,0
2020-10-07,US_LA,-10,6,3,-8,-24,3,823,1
2020-10-07,US_MA,-19,-9,24,-52,-39,12,576.7142857142857,0
2020-10-07,US_MD,-14,-7,71,-40,-39,12,568,1
2020-10-07,US_ME,-2,7,92,-1,-23,6,30,1
2020-10-07,US_MI,-7,-1,115,-22,-29,7,1352.5714285714287,1
2020-10-07,US_MN,-9,-4,110,-39,-33,9,1148.7142857142858,1
2020-10-07,US_MO,-2,0,54,-9,-25,3,1875,1
2020-10-07,US_MS,-4,-1,27,12,-19,2,725.7142857142857,1
2020-10-07,US_MT,-1,9,98,10,-19,3,537.2857142857143,1
2020-10-07,US_NC,-13,-4,47,-25,-30,7,1838,1
2020-10-07,US_ND,-8,-7,67,-5,-22,4,497,1
2020-10-07,US_NE,-5,1,76,0,-21,5,595.2857142857143,1
2020-10-07,US_NH,-5,3,88,-17,-26,9,74.71428571428571,0
2020-10-07,US_NJ,-18,-5,70,-40,-38,12,857.8571428571429,0
2020-10-07,US_NM,-15,-7,9,-11,-32,9,346.57142857142856,1
2020-10-07,US_NV,-18,-7,-15,-31,-33,9,527.2857142857143,1
2020-10-07,US_NY,-25,-6,10,-44,-36,11,1397.5714285714287,0
2020-10-07,US_OH,-8,-2,112,-11,-26,6,1356,1
2020-10-07,US_OK,-4,2,45,0,-22,4,1124.7142857142858,1
2020-10-07,US_OR,-14,-4,72,-29,-35,8,337.57142857142856,1
2020-10-07,US_PA,-12,-1,60,-32,-31,8,1395.142857142857,1
2020-10-07,US_RI,-13,-5,85,-50,-30,8,190.71428571428572,1
2020-10-07,US_SC,-8,-4,24,-6,-24,5,818.5714285714286,0
2020-10-07,US_SD,0,14,156,15,-19,3,565.8571428571429,1
2020-10-07,US_TN,-7,-1,78,-13,-27,5,1864.857142857143,1
2020-10-07,US_TX,-16,-7,2,-25,-31,9,3357.5714285714284,1
2020-10-07,US_UT,-10,2,101,-23,-31,8,1202.7142857142858,1
2020-10-07,US_VA,-13,-2,59,-32,-35,10,1021.5714285714286,1
2020-10-07,US_VT,-9,0,57,-29,-29,10,11.285714285714286,1
2020-10-07,US_WA,-18,-6,56,-43,-39,11,623,1
2020-10-07,US_WI,-13,0,131,-15,-27,8,2514.285714285714,0
2020-10-07,US_WV,-8,-1,54,-2,-22,4,206.42857142857142,1
2020-10-07,US_WY,-3,8,142,21,-18,2,155.71428571428572,0
2020-10-08,US_AK,-8,-4,42,-23,-22,8,179.71428571428572,0
2020-10-08,US_AL,-12,-3,20,-3,-23,5,881.8571428571429,1
2020-10-08,US_AR,-7,0,90,-2,-22,4,924.8571428571429,1
2020-10-08,US_AZ,-18,-12,-8,-23,-38,9,688.7142857142857,1
2020-10-08,US_CA,-26,-11,-13,-42,-39,13,3320.5714285714284,1
2020-10-08,US_CO,-13,-2,65,-27,-35,9,769.2857142857143,1
2020-10-08,US_CT,-11,-4,48,-23,-28,8,485.7142857142857,0
2020-10-08,US_DE,-7,-1,52,-28,-31,9,144.85714285714286,1
2020-10-08,US_FL,-22,-14,-21,-36,-30,8,2605.5714285714284,1
2020-10-08,US_GA,-13,-6,22,-29,-30,8,1212,1
2020-10-08,US_HI,-40,-23,-50,-61,-40,14,92.57142857142857,0
2020-10-08,US_IA,-4,7,141,-5,-22,5,892.8571428571429,1
2020-10-08,US_ID,-2,6,120,9,-24,4,571.2857142857143,1
2020-10-08,US_IL,-14,-1,57,-35,-32,9,2558.285714285714,1
2020-10-08,US_IN,-5,-1,104,-1,-23,5,1405,1
2020-10-08,US_KY,-11,0,77,-3,-29,6,1066.5714285714287,0
2020-10-08,US_LA,-16,6,-20,-9,-28,5,704,0
2020-10-08,US_MA,-15,-4,47,-49,-37,11,565.1428571428571,0
2020-10-08,US_MD,-15,-7,64,-39,-39,13,581,1
2020-10-08,US_ME,-2,10,126,11,-21,5,29.142857142857142,0
2020-10-08,US_MI,-8,-2,127,-20,-29,7,1446.4285714285713,1
2020-10-08,US_MN,-13,-5,98,-40,-33,10,1206,1
2020-10-08,US_MO,-9,-1,76,-11,-25,6,2321.1428571428573,1
2020-10-08,US_MS,-9,-5,18,10,-19,4,680.7142857142857,0
2020-10-08,US_MT,-1,7,92,14,-19,4,581,1
2020-10-08,US_NC,-13,-3,51,-23,-30,8,1996.4285714285713,1
2020-10-08,US_ND,-7,-6,65,-6,-22,5,529.2857142857143,1
2020-10-08,US_NE,-8,-2,81,3,-22,6,640.5714285714286,1
2020-10-08,US_NH,-3,6,153,-8,-24,8,73,0
2020-10-08,US_NJ,-17,-2,77,-38,-37,12,878.7142857142857,1
2020-10-08,US_NM,-15,-7,23,-7,-34,10,358,1
2020-10-08,US_NV,-18,-8,-15,-28,-34,10,525.5714285714286,0
2020-10-08,US_NY,-22,-3,23,-42,-35,10,1386.2857142857142,0
2020-10-08,US_OH,-9,-1,114,-9,-25,6,1406,1
2020-10-08,US_OK,-7,1,49,-1,-23,5,1152.857142857143,1
2020-10-08,US_OR,-15,-2,48,-28,-35,9,346.2857142857143,1
2020-10-08,US_PA,-12,-2,66,-30,-31,8,1240.142857142857,0
2020-10-08,US_RI,-9,-1,130,-42,-29,8,197.28571428571428,1
2020-10-08,US_SC,-7,-3,36,0,-24,6,832,1
2020-10-08,US_SD,0,9,154,16,-19,3,592.2857142857143,1
2020-10-08,US_TN,-8,-2,69,-9,-27,5,1929.5714285714287,1
2020-10-08,US_TX,-16,-8,9,-24,-32,9,3369.1428571428573,1
2020-10-08,US_UT,-10,2,105,-22,-30,8,1175.142857142857,0
2020-10-08,US_VA,-15,-3,62,-30,-35,10,978,0
2020-10-08,US_VT,-5,4,96,-24,-24,8,11.857142857142858,1
2020-10-08,US_WA,-19,-6,41,-41,-39,11,633.4285714285714,1
2020-10-08,US_WI,-14,0,127,-14,-27,8,2626.714285714286,1
2020-10-08,US_WV,-8,3,57,4,-21,4,214.28571428571428,1
2020-10-08,US_WY,-3,10,135,26,-17,2,158.14285714285714,1
2020-10-09,US_AK,-7,-5,48,-24,-26,9,181.42857142857142,1
2020-10-09,US_AL,-14,-7,3,-11,-25,8,909,1
2020-10-09,US_AZ,-20,-11,-11,-23,-37,9,711.4285714285714,1
2020-10-09,US_CA,-27,-11,-11,-41,-37,12,3420.714285714286,1
2020-10-09,US_CO,-14,-2,56,-25,-34,8,785.7142857142857,1
2020-10-09,US_CT,-13,-7,56,-19,-28,8,391.57142857142856,0
2020-10-09,US_DE,-9,-2,57,-28,-31,8,132.71428571428572,0
2020-10-09,US_FL,-22,-14,-23,-37,-29,8,2664.5714285714284,1
2020-10-09,US_GA,-14,-8,27,-27,-31,8,1228.142857142857,1
2020-10-09,US_HI,-39,-22,-45,-62,-39,15,88.57142857142857,0
2020-10-09,US_IA,0,11,166,-1,-20,2,907,1
2020-10-09,US_ID,-3,6,124,6,-25,3,586,1
2020-10-09,US_IL,-14,-3,77,-31,-32,8,2685.285714285714,1
2020-10-09,US_IN,-6,-4,137,2,-24,4,1511.2857142857142,1
2020-10-09,US_KS,-4,-9,130,7,-22,2,1586.5714285714287,1
2020-10-09,US_KY,-12,-1,96,-1,-30,6,1098,1
2020-10-09,US_LA,-43,-25,-51,-47,-47,18,770.2857142857143,1
2020-10-09,US_MA,-18,-7,42,-45,-37,11,600.1428571428571,1
2020-10-09,US_MD,-16,-8,73,-37,-38,12,581.4285714285714,1
2020-10-09,US_ME,-2,7,155,14,-24,6,29.571428571428573,1
2020-10-09,US_MI,-13,-8,149,-16,-29,7,1448,1
2020-10-09,US_MN,-13,-5,115,-36,-32,8,1234.2857142857142,1
2020-10-09,US_MO,-1,-3,111,-5,-16,4,2448,1
2020-10-09,US_MS,-14,-9,-6,-6,-22,7,677.1428571428571,0
2020-10-09,US_MT,-6,8,84,14,-20,4,611.1428571428571,1
2020-10-09,US_NC,-13,-3,65,-23,-29,6,1856.142857142857,0
2020-10-09,US_ND,-8,-7,77,-4,-21,5,552.4285714285714,1
2020-10-09,US_NE,-5,3,99,3,-23,4,653.5714285714286,1
2020-10-09,US_NH,-4,5,165,-5,-25,8,75.42857142857143,1
2020-10-09,US_NJ,-19,-3,75,-35,-35,11,875,0
2020-10-09,US_NM,-17,-4,21,-8,-33,8,390,1
2020-10-09,US_NV,-17,-8,-12,-30,-33,10,558.7142857142857,1
2020-10-09,US_NY,-25,-6,24,-40,-35,10,1400,1
2020-10-09,US_OH,-11,-5,158,-5,-26,6,1459.2857142857142,1
2020-10-09,US_OK,-9,-3,42,1,-23,5,1171.7142857142858,1
2020-10-09,US_OR,-16,-4,55,-27,-33,8,356,1
2020-10-09,US_PA,-15,-4,85,-29,-30,8,1299.5714285714287,1
2020-10-09,US_RI,-13,-5,123,-40,-30,8,201.71428571428572,1
2020-10-09,US_SC,-8,-3,28,-1,-24,5,842.2857142857143,1
2020-10-09,US_SD,1,15,178,17,-18,4,618.1428571428571,1
2020-10-09,US_TN,-11,-5,57,-9,-28,6,1997.5714285714287,1
2020-10-09,US_TX,-17,-8,-7,-24,-32,10,3396.5714285714284,1
2020-10-09,US_UT,-11,4,108,-21,-30,7,1158.4285714285713,0
2020-10-09,US_VA,-15,-4,67,-28,-34,10,1001.8571428571429,1
2020-10-09,US_VT,-5,2,128,-22,-27,8,8.428571428571429,0
2020-10-09,US_WA,-19,-6,51,-39,-39,10,612,0
2020-10-09,US_WI,-15,-2,164,-10,-27,8,2668,1
2020-10-09,US_WV,-11,-2,67,5,-21,5,219.85714285714286,1
2020-10-09,US_WY,-7,8,132,33,-12,2,167.57142857142858,1
2020-10-10,US_AK,-7,1,80,-16,-7,3,186.28571428571428,1
2020-10-10,US_AL,-23,-10,-15,-16,-12,6,959.4285714285714,1
2020-10-10,US_AR,-14,-3,53,-1,-12,4,962.4285714285714,1
2020-10-10,US_AZ,-22,-12,-11,-19,-16,4,685.7142857142857,0
2020-10-10,US_CA,-26,-8,-6,-34,-15,6,3406.714285714286,0
2020-10-10,US_CO,-17,-2,56,-22,-12,3,842,1
2020-10-10,US_DE,-7,1,NA,-17,-6,1,127.14285714285714,0
2020-10-10,US_FL,-22,-14,-22,-41,-18,4,2713.714285714286,1
2020-10-10,US_GA,-18,-9,2,-27,-13,5,1236.2857142857142,1
2020-10-10,US_HI,-41,-22,-39,-67,-30,9,90.14285714285714,1
2020-10-10,US_IA,-5,17,231,-1,-1,-2,914.8571428571429,1
2020-10-10,US_ID,-8,3,73,9,-13,2,605.8571428571429,1
2020-10-10,US_IL,-14,2,128,-18,-6,0,2861.5714285714284,1
2020-10-10,US_IN,-5,2,233,10,-8,-1,1594,1
2020-10-10,US_KY,-12,2,111,6,-9,2,1138.857142857143,1
2020-10-10,US_MA,-16,-9,134,-31,-11,2,636.4285714285714,1
2020-10-10,US_MD,-16,-5,146,-25,-9,3,591.2857142857143,1
2020-10-10,US_ME,2,10,198,27,-4,0,30.714285714285715,1
2020-10-10,US_MI,-11,-2,241,-8,-3,0,1511,1
2020-10-10,US_MN,-14,-2,122,-31,-3,2,1262,1
2020-10-10,US_MO,-9,4,142,-4,-7,0,2618.285714285714,1
2020-10-10,US_MS,-20,-14,-12,-9,-18,6,748.2857142857143,1
2020-10-10,US_MT,-7,9,67,14,-10,2,609.1428571428571,0
2020-10-10,US_NC,-17,-6,30,-24,-12,4,1889,1
2020-10-10,US_ND,-12,-6,97,-8,-6,1,550.7142857142857,0
2020-10-10,US_NE,-9,3,146,8,-8,0,654.2857142857143,1
2020-10-10,US_NH,-1,5,236,16,-4,1,78.28571428571429,1
2020-10-10,US_NJ,-14,-1,162,-21,-8,2,935.7142857142857,1
2020-10-10,US_NM,-20,-6,25,-7,-15,4,395.14285714285717,1
2020-10-10,US_NV,-17,-5,-13,-26,-20,5,559.8571428571429,1
2020-10-10,US_NY,-21,-5,79,-31,-13,3,1400,1
2020-10-10,US_OH,-11,-1,228,0,-6,0,1475.2857142857142,1
2020-10-10,US_OK,-13,1,58,2,-10,2,1163.857142857143,0
2020-10-10,US_OR,-20,-5,27,-24,-10,5,345.42857142857144,0
2020-10-10,US_PA,-13,-1,161,-17,-10,1,1343.2857142857142,1
2020-10-10,US_RI,-12,-6,249,-35,-12,2,194.85714285714286,0
2020-10-10,US_SC,-12,-3,31,-5,-10,3,844.7142857142857,1
2020-10-10,US_SD,-2,20,194,12,-6,0,637.5714285714286,1
2020-10-10,US_TN,-17,-6,29,-8,-11,4,1922,0
2020-10-10,US_TX,-17,-6,11,-19,-13,3,3564.8571428571427,1
2020-10-10,US_UT,-14,0,130,-11,-10,1,1197.142857142857,1
2020-10-10,US_VA,-18,-4,58,-22,-12,4,1089,1
2020-10-10,US_VT,2,6,227,-19,-10,2,9.428571428571429,1
2020-10-10,US_WA,-22,-6,21,-33,-12,5,685.7142857142857,1
2020-10-10,US_WI,-13,7,226,-7,-2,1,2861.285714285714,1
2020-10-10,US_WV,-11,4,120,6,-9,1,231.28571428571428,1
2020-10-10,US_WY,-4,10,159,35,-9,0,170.57142857142858,1
2020-10-11,US_AK,-2,-1,69,-24,-8,2,190.71428571428572,1
2020-10-11,US_AL,-16,-6,5,-6,-16,4,937,0
2020-10-11,US_AR,-7,2,83,4,-12,2,1025,1
2020-10-11,US_AZ,-19,-14,-8,-20,-15,3,728.1428571428571,1
2020-10-11,US_CA,-25,-12,1,-35,-16,5,3371.5714285714284,0
2020-10-11,US_CO,-15,-4,27,-25,-11,3,836.4285714285714,0
2020-10-11,US_DE,-12,-4,30,-28,-11,3,136.42857142857142,1
2020-10-11,US_FL,-22,-15,-26,-40,-20,5,2719.8571428571427,1
2020-10-11,US_GA,-17,-10,-8,-29,-18,5,1208.4285714285713,0
2020-10-11,US_HI,-43,-28,-45,-68,-30,9,92.42857142857143,1
2020-10-11,US_IA,3,21,194,1,-5,-1,928.5714285714286,1
2020-10-11,US_ID,4,8,125,19,-15,1,595,0
2020-10-11,US_IL,-12,-3,138,-23,-9,1,2894.714285714286,1
2020-10-11,US_IN,-6,0,167,9,-11,0,1577.4285714285713,0
2020-10-11,US_LA,-21,-8,-5,-14,-19,0,820,1
2020-10-11,US_MA,-13,-11,84,-37,-11,2,642.8571428571429,1
2020-10-11,US_MD,-22,-13,32,-35,-14,5,607.7142857142857,1
2020-10-11,US_ME,18,19,235,43,1,-1,30.285714285714285,0
2020-10-11,US_MN,-9,-3,126,-35,-7,1,1327.4285714285713,1
2020-10-11,US_MS,-12,-8,5,3,-18,3,653.7142857142857,0
2020-10-11,US_MT,-3,10,42,17,-11,3,592.4285714285714,0
2020-10-11,US_NC,-21,-10,-18,-26,-17,5,1919.7142857142858,1
2020-10-11,US_ND,-8,-3,37,-10,-12,2,575.4285714285714,1
2020-10-11,US_NE,-5,1,117,2,-9,1,683.7142857142857,1
2020-10-11,US_NH,8,5,212,20,-4,0,78.42857142857143,1
2020-10-11,US_NJ,-19,-8,94,-30,-14,3,1010.1428571428571,1
2020-10-11,US_NM,-18,-7,18,-6,-16,3,416.85714285714283,1
2020-10-11,US_NV,-15,-8,2,-26,-19,4,566.7142857142857,1
2020-10-11,US_NY,-21,-10,63,-35,-16,2,1381.7142857142858,0
2020-10-11,US_OH,-11,-4,157,-5,-9,1,1563.142857142857,1
2020-10-11,US_OK,-8,1,49,5,-10,2,1180.4285714285713,1
