date,key,workplace_closing,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,pos_rate
2020-10-01,US_KY,1,4,2,1,1,3,0,2,2,3,2,3,3.7350157728706623
2020-10-01,US_LA,2,3,1,1,1,3,1,1,2,2,1,3,3.4136670590421905
2020-10-01,US_MA,2,3,1,1,1,3,0,1,2,3,2,3,1.012257172392498
2020-10-01,US_MD,1,3,0,1,1,3,0,2,2,2,2,3,3.27287888263498
2020-10-01,US_ME,2,3,1,1,2,3,1,1,2,3,2,2,0.5560189046427578
2020-10-01,US_MI,1,3,1,1,1,3,1,1,2,3,1,3,2.7780097425191372
2020-10-01,US_MN,1,3,0,1,1,3,1,1,2,2,1,2,4.144473387504374
2020-10-01,US_MO,1,3,0,1,1,3,0,1,2,2,1,3,20.877335499593826
2020-10-01,US_MT,1,3,0,2,1,3,0,1,2,3,2,3,7.7283372365339575
2020-10-01,US_NC,2,3,1,1,1,3,1,2,2,2,1,4,7.9687828095471405
2020-10-01,US_ND,1,2,0,1,1,3,0,1,2,2,2,1,6.279945242984257
2020-10-01,US_NE,1,1,1,1,1,3,1,1,2,3,2,2,7.876401090578613
2020-10-01,US_NH,1,0,0,1,1,3,0,1,2,3,2,2,0.9552350627458326
2020-10-01,US_NM,2,4,2,1,2,3,1,1,2,3,1,3,3.062330623306233
2020-10-01,US_NV,1,2,0,1,1,3,1,1,2,2,1,3,6.754633993088281
2020-10-01,US_NY,2,3,1,1,2,3,2,2,2,3,2,3,1.2653591898771266
2020-10-01,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,4.005674957739676
2020-10-01,US_OK,1,2,0,1,1,3,0,1,2,3,1,3,10.25146762463857
2020-10-01,US_OR,2,4,0,1,1,3,1,2,2,1,1,3,1.5197992191857224
2020-10-01,US_PA,1,3,0,1,1,3,1,1,2,3,2,4,4.419129171604419
2020-10-01,US_RI,2,3,0,1,2,3,2,2,2,3,2,3,1.0135547685920137
2020-10-01,US_SC,1,4,0,1,1,3,1,1,2,3,2,3,5.1794453507340945
2020-10-01,US_SD,1,0,0,1,1,3,0,1,2,2,1,2,24.96657754010695
2020-10-01,US_TN,1,3,1,1,1,3,0,1,2,3,1,3,7.122789621550157
2020-10-01,US_TX,2,4,0,1,1,3,0,1,2,2,1,3,6.430446194225722
2020-10-01,US_UT,1,3,0,1,1,3,0,1,2,2,2,3,9.344581440622973
2020-10-01,US_VA,1,3,0,1,1,3,1,1,2,3,2,2,1.855823160673045
2020-10-01,US_VT,1,3,0,1,2,3,2,2,2,3,2,3,0.0835421888053467
2020-10-01,US_WA,2,4,1,1,1,3,1,2,2,2,1,3,4.623813002191381
2020-10-01,US_WI,1,4,1,1,1,3,1,1,2,3,2,3,9.097801364670204
2020-10-01,US_WV,1,3,0,1,1,3,1,1,2,3,2,2,3.4287940775375025
2020-10-01,US_WY,1,2,2,1,1,3,0,1,2,2,2,2,3.923278116826504
2020-10-02,US_AK,1,3,0,1,2,3,1,2,2,3,2,3,2.3134571521668295
2020-10-02,US_AL,1,0,0,1,1,3,1,1,2,3,2,3,13.88848449555976
2020-10-02,US_AR,2,3,1,1,1,3,1,1,2,3,2,3,8.227413260048094
2020-10-02,US_AZ,2,3,0,1,1,3,2,1,2,3,2,3,2.7566539923954374
2020-10-02,US_CA,2,4,0,1,1,3,2,2,2,3,2,3,2.235452474632429
2020-10-02,US_CO,2,4,1,1,1,3,1,2,2,2,2,2,3.500463296612787
2020-10-02,US_CT,2,3,1,1,2,3,1,2,2,3,2,3,2.051831860697253
2020-10-02,US_DC,2,3,0,1,2,3,0,2,2,2,2,3,1.2696800406297613
2020-10-02,US_DE,2,2,0,1,1,3,1,2,2,3,2,3,16.57088122605364
2020-10-02,US_FL,1,0,1,2,1,3,0,1,2,2,1,3,3.9865180632461445
2020-10-02,US_GA,1,3,0,2,1,3,0,2,2,3,1,2,8.322130465399143
2020-10-02,US_HI,2,4,1,2,2,3,1,2,2,2,2,3,3.2517807370703005
2020-10-02,US_IA,2,0,0,1,1,3,2,2,2,2,1,3,18.320459496930084
2020-10-02,US_ID,2,4,0,1,2,3,0,1,2,2,1,2,23.521320495185694
2020-10-02,US_IL,1,3,0,1,2,3,1,1,2,3,1,4,3.378685119203203
2020-10-02,US_IN,1,0,0,1,1,3,1,1,2,3,2,3,5.50355249802639
2020-10-02,US_KS,1,3,1,1,1,3,1,1,2,3,1,3,14.089169338988311
2020-10-02,US_KY,1,4,2,1,1,3,0,2,2,3,2,3,4.389665172686528
2020-10-02,US_LA,2,3,1,1,1,3,1,1,2,2,1,3,3.5984848484848486
2020-10-02,US_MA,2,3,1,1,1,3,0,1,2,3,2,4,1.015831486771498
2020-10-02,US_MD,1,3,0,1,1,3,0,2,2,2,2,3,2.3040579897741247
2020-10-02,US_ME,2,3,1,1,2,3,1,1,2,3,2,2,0.5454813504349109
2020-10-02,US_MI,1,3,1,1,1,3,1,1,2,3,1,3,2.434980574596026
2020-10-02,US_MN,1,3,0,1,1,3,1,1,2,2,1,2,3.752212389380531
2020-10-02,US_MO,1,3,0,1,1,3,0,1,2,2,1,3,7.541133455210238
2020-10-02,US_MT,1,3,0,2,1,3,0,1,2,3,2,3,7.629486352890608
2020-10-02,US_NC,2,3,1,1,1,3,1,2,2,2,1,4,4.4515222952299744
2020-10-02,US_ND,1,2,0,1,1,3,0,1,2,2,2,1,6.6160977665402445
2020-10-02,US_NE,1,1,1,1,1,3,1,1,2,2,2,2,6.380355491626426
2020-10-02,US_NH,1,0,0,1,1,3,0,1,2,3,2,2,4.292779426310584
2020-10-02,US_NJ,2,3,0,1,1,3,1,2,2,3,2,3,1.4305467829768348
2020-10-02,US_NM,2,4,2,1,2,3,1,1,2,3,1,3,4.8345693097547064
2020-10-02,US_NV,1,2,0,1,1,3,1,1,2,2,1,3,8.661505665881297
2020-10-02,US_NY,2,3,1,1,2,3,2,2,2,3,2,3,1.3373168302745768
2020-10-02,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,4.056217272159969
2020-10-02,US_OK,1,2,0,1,1,3,0,1,2,3,1,3,8.084788368775053
2020-10-02,US_OR,2,4,0,1,1,3,1,2,2,1,1,3,2.9554588077695914
2020-10-02,US_PA,1,3,0,1,1,3,1,1,2,3,2,4,3.3239807604214384
2020-10-02,US_RI,2,3,0,1,2,3,2,2,2,3,2,3,1.4980580728685038
2020-10-02,US_SC,1,4,0,1,1,3,1,1,2,3,2,3,3.9911102879896285
2020-10-02,US_SD,1,0,0,1,1,3,0,1,2,2,1,2,3.886427708417237
2020-10-02,US_TN,1,3,1,1,1,3,0,1,2,3,1,3,6.0220788886132475
2020-10-02,US_TX,2,4,0,1,1,3,0,1,2,2,1,3,4.868953951007154
2020-10-02,US_UT,1,3,0,1,1,3,0,1,2,2,2,3,9.631111884461458
2020-10-02,US_VA,1,3,0,1,1,3,1,1,2,3,2,2,4.8
2020-10-02,US_VT,1,3,0,1,2,3,2,2,2,3,2,3,0.2731174404994147
2020-10-02,US_WA,2,4,1,1,1,3,1,2,2,2,1,3,3.866124491710979
2020-10-02,US_WI,1,4,1,1,1,3,1,1,2,3,2,3,8.860799197039082
2020-10-02,US_WV,1,3,0,1,1,3,1,1,2,3,2,2,2.8675651028472995
2020-10-02,US_WY,1,2,2,1,1,3,0,1,2,2,2,2,4.725829725829726
2020-10-03,US_AK,1,3,0,1,2,3,1,2,2,3,2,3,4.625623960066556
2020-10-03,US_AL,1,0,0,1,1,3,1,1,2,3,2,3,16.104940635771737
2020-10-03,US_AR,2,3,1,1,1,3,1,1,2,3,2,3,7.119679328116053
2020-10-03,US_AZ,2,3,0,1,1,3,2,1,2,3,2,3,3.267235179286962
2020-10-03,US_CA,2,4,0,1,1,3,2,2,2,3,2,3,3.290739477375687
2020-10-03,US_CO,2,4,1,1,1,3,1,2,2,2,2,2,3.652028904947193
2020-10-03,US_DC,2,3,0,1,2,3,0,2,2,2,2,3,1.3407169921305742
2020-10-03,US_DE,2,2,0,1,1,3,1,2,2,3,2,3,22.846441947565545
2020-10-03,US_FL,1,0,1,2,1,3,0,1,2,2,1,3,3.266952789699571
2020-10-03,US_GA,1,3,0,2,1,3,0,2,2,3,1,2,4.603417495536853
2020-10-03,US_HI,2,4,1,2,2,3,1,2,2,2,2,3,2.5648021828103684
2020-10-03,US_IA,2,0,0,1,1,3,2,2,2,2,1,3,17.133722023697572
2020-10-03,US_ID,2,4,0,1,2,3,0,1,2,2,1,2,21.80354267310789
2020-10-03,US_IL,1,3,0,1,2,3,1,1,2,3,1,4,3.408995728285451
2020-10-03,US_IN,1,0,0,1,1,3,1,1,2,3,2,3,5.515177426250534
2020-10-03,US_KY,1,4,2,1,1,3,0,2,2,3,2,3,10.613128957014329
2020-10-03,US_MA,2,3,1,1,1,3,0,1,2,3,2,4,1.0217735068726432
2020-10-03,US_MD,1,3,0,1,1,3,0,2,2,2,2,3,2.1271289104254256
2020-10-03,US_ME,2,3,1,1,2,3,1,1,2,3,2,2,0.3582089552238806
2020-10-03,US_MI,1,3,1,1,1,3,1,1,2,3,1,3,3.153052897099191
2020-10-03,US_MN,1,3,0,1,1,3,1,1,2,3,1,2,4.887360275150473
2020-10-03,US_MO,1,3,0,1,1,3,0,1,2,2,1,3,7.591111111111111
2020-10-03,US_MT,1,3,0,2,1,3,0,1,2,3,2,3,35.25686136523575
2020-10-03,US_NC,2,3,1,1,1,3,1,2,2,2,1,4,6.215773725512336
2020-10-03,US_ND,1,2,0,1,1,3,0,1,2,2,2,1,7.573944263976748
2020-10-03,US_NE,1,1,1,1,1,3,1,1,2,2,2,2,7.963800904977376
2020-10-03,US_NH,1,0,0,1,1,3,0,1,2,3,2,2,1.2162162162162162
2020-10-03,US_NM,2,4,2,1,2,3,1,1,2,3,1,3,4.843724431353297
2020-10-03,US_NV,1,2,0,1,1,3,1,1,2,2,1,3,7.165236343822367
2020-10-03,US_NY,2,3,1,1,2,3,2,2,2,3,2,3,1.2892222213946838
2020-10-03,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,2.5383940324703818
2020-10-03,US_OK,1,2,0,1,1,3,0,1,2,3,1,3,6.731966934661986
2020-10-03,US_OR,2,4,0,1,1,3,1,2,2,1,1,3,2.5272879932829553
2020-10-03,US_RI,2,3,0,1,2,3,2,2,2,3,2,3,1.3063306794465486
2020-10-03,US_SD,1,0,0,1,1,3,0,1,2,2,1,2,14.697497624326893
2020-10-03,US_TN,1,3,1,1,1,3,0,1,2,3,1,3,6.692869174620999
2020-10-03,US_TX,2,4,0,1,1,3,0,1,2,2,1,3,12.121431676568614
2020-10-03,US_UT,1,3,0,1,1,3,0,1,2,2,2,3,9.422143802382003
2020-10-03,US_VA,1,3,0,1,1,3,1,1,2,3,2,2,5.718091919864733
2020-10-03,US_VT,1,3,0,1,2,3,2,2,2,3,2,3,0.17790077090334058
2020-10-03,US_WA,2,4,1,1,1,3,1,2,2,2,1,3,2.6746599031588656
2020-10-03,US_WI,1,4,1,1,1,3,1,1,2,3,2,3,10.725197541703249
2020-10-03,US_WV,1,3,0,1,1,3,1,1,2,3,2,2,2.4644114495637535
2020-10-03,US_WY,1,2,2,1,1,3,0,1,2,2,2,2,19.45876288659794
2020-10-04,US_AK,1,3,0,1,2,3,1,2,2,3,2,3,7.254464285714286
2020-10-04,US_AL,1,0,0,1,1,3,1,1,2,3,2,3,12.189093156187239
2020-10-04,US_AR,2,3,1,1,1,3,1,1,2,3,2,3,6.416831032215647
2020-10-04,US_AZ,2,3,0,1,1,3,2,1,2,3,2,3,3.353168980825541
2020-10-04,US_CA,2,4,0,1,1,3,2,2,2,3,2,3,1.8928246147745649
2020-10-04,US_CO,2,4,1,1,1,3,1,2,2,2,2,2,3.2152554924709946
2020-10-04,US_DC,2,3,0,1,2,3,0,2,2,2,2,3,1.2302284710017575
2020-10-04,US_DE,2,2,0,1,1,3,1,2,2,3,2,3,10.483870967741936
2020-10-04,US_FL,1,0,1,2,1,3,0,1,2,2,1,3,2.810034392069593
2020-10-04,US_GA,1,3,0,2,1,3,0,2,2,3,1,2,4.913848117421825
2020-10-04,US_HI,2,4,1,2,2,3,1,2,2,2,2,3,2.6696105981533522
2020-10-04,US_IA,2,0,0,1,1,3,2,2,2,2,1,3,14.701737905119774
2020-10-04,US_ID,2,4,0,1,2,3,0,1,2,2,1,2,24.066390041493776
2020-10-04,US_IL,1,3,0,1,2,3,1,1,2,3,1,4,2.812838779619018
2020-10-04,US_IN,1,0,0,1,1,3,1,1,2,3,2,3,12.966718358582845
2020-10-04,US_LA,2,3,1,1,1,3,1,1,2,2,1,3,3.405667213302315
2020-10-04,US_MA,2,3,1,1,1,3,0,1,2,3,2,4,0.9372043949647093
2020-10-04,US_MD,1,3,0,1,1,3,0,2,2,2,2,3,1.7865270823850705
2020-10-04,US_ME,2,3,1,1,2,3,1,1,2,3,2,2,0.4159314343332493
2020-10-04,US_MN,1,3,0,1,1,3,1,1,2,3,1,2,3.420801369637507
2020-10-04,US_MO,1,3,0,1,1,3,0,1,2,2,1,3,7.140933814421886
2020-10-04,US_MT,1,3,0,2,1,3,0,1,2,3,2,3,10.608365019011407
2020-10-04,US_NC,2,3,1,1,1,3,1,2,2,2,1,4,1.9128853209570698
2020-10-04,US_ND,1,2,0,1,1,3,0,1,2,2,2,1,6.826108619830593
2020-10-04,US_NE,1,1,1,1,1,3,1,1,2,2,2,2,8.13598166539343
2020-10-04,US_NH,1,0,0,1,1,3,0,1,2,3,2,2,0.9939946158624974
2020-10-04,US_NJ,2,3,0,1,1,3,1,2,2,3,2,3,1.147393403715525
2020-10-04,US_NM,2,4,2,1,2,3,1,1,2,3,1,3,2.8136172858697344
2020-10-04,US_NV,1,2,0,1,1,3,1,1,2,2,1,3,8.223201174743025
2020-10-04,US_NY,2,3,1,1,2,3,2,2,2,3,2,3,1.1075963708544445
2020-10-04,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,2.2333507381212323
2020-10-04,US_OR,2,4,0,1,1,3,1,2,2,1,1,3,3.514086640411996
2020-10-04,US_PA,1,3,0,1,1,3,1,1,2,3,2,4,9.104882093597055
2020-10-04,US_RI,2,3,0,1,2,3,2,2,2,3,2,3,1.4089308033178047
2020-10-04,US_SC,1,4,0,1,1,3,1,1,2,3,2,3,1.8028595282821958
2020-10-04,US_SD,1,0,0,1,1,3,0,1,2,2,1,2,10.63777394730362
2020-10-04,US_TN,1,3,1,1,1,3,0,1,2,3,1,3,4.853493613824193
2020-10-04,US_TX,2,4,0,1,1,3,0,1,2,2,1,3,10.843193795366412
2020-10-04,US_UT,1,3,0,1,1,3,0,1,2,2,2,3,14.517978113600833
2020-10-04,US_VT,1,3,0,1,2,3,2,2,2,3,2,3,0.1449625513409036
2020-10-04,US_WA,2,4,1,1,1,3,1,2,2,2,1,3,3.6517997325114844
2020-10-04,US_WI,1,4,1,1,1,3,1,1,2,3,2,3,7.446356079644307
2020-10-04,US_WV,1,3,0,1,1,3,1,1,2,3,2,2,2.1798365122615806
2020-10-04,US_WY,1,2,2,1,1,3,0,1,2,2,2,2,20.68452380952381
2020-10-05,US_AK,1,3,0,1,2,3,1,2,2,3,2,3,1.8478673585622074
2020-10-05,US_AL,1,0,0,1,1,3,1,1,2,3,2,3,10.89089089089089
2020-10-05,US_AR,2,3,1,1,1,3,1,1,2,3,2,3,6.131451257168064
2020-10-05,US_AZ,2,3,0,1,1,3,2,1,2,3,2,3,4.228556135420848
2020-10-05,US_CA,2,4,0,1,1,3,2,2,2,3,2,3,1.1860474984794263
2020-10-05,US_CO,2,4,1,1,1,3,1,2,2,2,2,2,3.359568576009328
2020-10-05,US_CT,2,3,1,1,2,3,1,2,2,3,2,3,10.552634953199128
2020-10-05,US_DC,2,3,0,1,2,3,0,2,2,2,2,3,6.024096385542169
2020-10-05,US_FL,1,0,1,2,1,3,0,1,2,2,1,3,6.57429662095292
2020-10-05,US_GA,1,3,0,2,1,3,0,2,2,3,1,2,5.580309781455549
2020-10-05,US_HI,2,4,1,2,2,3,1,2,2,2,2,3,1.9657399606852008
2020-10-05,US_IA,1,0,0,1,1,3,2,2,2,2,1,3,14.875357580711075
2020-10-05,US_ID,2,4,0,1,2,3,0,1,2,2,1,2,14.57985531441291
2020-10-05,US_IL,1,3,0,1,2,3,1,1,2,3,1,4,4.808241216461674
2020-10-05,US_IN,1,0,0,1,1,3,1,1,2,3,2,3,13.297020185837873
2020-10-05,US_KS,1,3,1,1,1,3,1,1,2,3,1,3,15.987586344979478
2020-10-05,US_KY,1,4,2,1,1,3,0,2,2,3,2,3,2.8098057546483846
2020-10-05,US_LA,2,3,1,1,1,3,1,1,2,2,1,3,2.9659863945578233
2020-10-05,US_MA,2,3,1,1,1,3,0,1,2,3,2,4,1.4090672795425319
2020-10-05,US_MD,1,3,0,1,1,3,0,2,2,2,2,3,2.56004087889627
2020-10-05,US_ME,2,3,1,1,2,3,1,1,2,3,2,2,0.6137865911237016
2020-10-05,US_MI,1,3,1,1,1,3,1,1,2,3,1,3,2.6420439069564745
2020-10-05,US_MN,1,3,0,1,1,3,1,1,2,3,1,2,4.162566844919786
2020-10-05,US_MO,1,3,0,1,1,3,0,1,2,2,1,3,7.399355274008546
2020-10-05,US_MS,1,3,0,1,1,3,0,1,2,1,1,3,0.3256243657897527
2020-10-05,US_MT,1,3,0,2,1,3,0,1,2,3,2,3,1.6876293583824231
2020-10-05,US_NC,2,3,1,1,1,3,1,2,2,2,1,4,8.457562364222039
2020-10-05,US_ND,1,2,0,1,1,3,0,1,2,2,2,1,7.1510692113129455
2020-10-05,US_NE,1,1,1,1,1,3,1,1,2,2,2,2,7.134027900406145
2020-10-05,US_NJ,2,3,0,1,1,3,1,2,2,3,2,3,2.4092876165113184
2020-10-05,US_NM,2,4,2,1,2,3,1,1,2,3,1,3,2.330476620057134
2020-10-05,US_NV,1,2,0,1,1,3,1,1,2,2,1,3,14.129979035639414
2020-10-05,US_NY,2,3,1,1,2,3,2,2,2,3,2,3,1.2211402544369405
2020-10-05,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,3.013886116734624
2020-10-05,US_OR,2,4,0,1,1,3,1,2,2,1,1,3,3.8127484174885913
2020-10-05,US_PA,1,3,0,1,1,3,1,1,2,3,2,4,3.215003348961822
2020-10-05,US_RI,2,3,0,1,2,3,2,2,2,3,2,3,3.219575016097875
2020-10-05,US_SC,1,4,0,1,1,3,1,1,2,3,2,3,5.235934664246824
2020-10-05,US_SD,1,0,0,1,1,3,0,1,2,2,1,2,6.583760058522311
2020-10-05,US_TN,1,3,1,1,1,3,0,1,2,3,1,3,5.643862950953493
2020-10-05,US_TX,2,4,0,1,1,3,0,1,2,2,1,3,3.1382879722822743
2020-10-05,US_UT,1,3,0,1,1,3,0,1,2,2,2,3,14.668790654453737
2020-10-05,US_VA,1,3,0,1,1,3,1,1,2,3,2,2,2.6308735112779074
2020-10-05,US_VT,1,3,0,1,2,3,2,2,2,3,2,3,0.7271925958572059
2020-10-05,US_WA,2,4,1,1,1,3,1,2,2,2,1,3,3.1136521671946227
2020-10-05,US_WI,1,4,1,1,1,3,1,1,2,3,2,3,7.931113662456946
2020-10-05,US_WV,1,3,0,1,1,3,1,1,2,3,2,2,1.7701863354037266
2020-10-05,US_WY,1,2,2,1,1,3,0,1,2,2,2,2,1.9116072794005199
2020-10-06,US_AK,1,3,0,1,2,3,1,2,2,3,2,3,1.6508795669824086
2020-10-06,US_AL,1,0,0,1,1,3,1,1,2,3,2,3,14.32320959880015
2020-10-06,US_AR,2,3,1,1,1,3,1,1,2,3,2,3,7.5172979946053715
2020-10-06,US_AZ,2,3,0,1,1,3,2,1,2,3,2,3,3.630252100840336
2020-10-06,US_CA,2,4,0,1,1,3,2,2,2,3,2,3,2.1469628709025943
2020-10-06,US_CO,2,4,1,1,1,3,1,2,2,2,2,2,4.339747843397478
2020-10-06,US_CT,2,3,1,1,2,3,1,2,2,3,2,3,0.35370808851471836
2020-10-06,US_DC,2,3,0,1,2,3,0,2,2,2,2,3,0.5318520269471694
2020-10-06,US_DE,2,2,0,1,1,3,1,2,2,3,2,3,9.200283085633403
2020-10-06,US_FL,1,0,1,2,1,3,0,1,2,2,1,3,5.9428279022166395
2020-10-06,US_GA,1,3,0,2,1,3,0,2,2,3,1,2,7.77731616119651
2020-10-06,US_HI,2,4,1,2,2,3,1,2,2,2,2,3,2.857142857142857
2020-10-06,US_IA,1,0,0,1,1,3,2,2,2,2,1,3,16.755037115588546
2020-10-06,US_ID,2,4,0,1,2,3,0,1,2,2,1,2,25.759280089988753
2020-10-06,US_IL,1,3,0,1,2,3,1,1,2,3,1,4,3.2658089794599396
2020-10-06,US_IN,1,0,0,1,1,3,1,1,2,3,2,3,3.0526183282980868
2020-10-06,US_KY,1,4,2,1,1,3,0,2,2,3,2,3,8.539399934058688
2020-10-06,US_LA,2,3,1,1,1,3,1,1,2,2,1,3,4.169278996865204
2020-10-06,US_MA,2,3,1,1,1,3,0,1,2,3,2,4,1.090836969456565
2020-10-06,US_MD,1,3,0,1,1,3,0,2,2,2,2,3,2.3272850219767833
2020-10-06,US_ME,2,3,1,1,2,3,1,1,2,3,2,2,0.8071025020177562
2020-10-06,US_MI,1,3,1,1,1,3,1,1,2,3,1,3,4.4540674296319205
2020-10-06,US_MN,1,3,0,1,1,3,1,1,2,3,1,2,7.137439320388349
2020-10-06,US_MO,1,3,0,1,1,3,0,1,2,2,1,3,7.052911974815353
2020-10-06,US_MT,1,3,0,2,1,3,0,1,2,3,2,3,18.214936247723134
2020-10-06,US_NC,2,3,1,1,1,3,1,2,2,2,1,4,8.452287287849837
2020-10-06,US_ND,1,2,0,1,1,3,0,1,2,2,2,1,8.750217883911452
2020-10-06,US_NE,1,1,1,1,1,3,1,1,2,2,2,2,5.603074253130036
2020-10-06,US_NH,1,0,0,1,1,3,0,1,2,3,2,2,1.4513375071143995
2020-10-06,US_NM,2,4,2,1,2,3,1,1,2,3,1,3,4.970022088987062
2020-10-06,US_NV,1,2,0,1,1,3,1,1,2,2,1,3,6.273739358218729
2020-10-06,US_NY,2,3,1,1,2,3,2,2,2,3,2,3,1.4456355919011197
2020-10-06,US_OH,1,4,0,1,1,3,1,1,2,3,2,3,4.039823276644677
2020-10-06,US_OK,1,2,0,1,1,3,0,1,2,3,1,3,4.399290437026286
2020-10-06,US_OR,2,4,0,1,1,3,1,2,2,1,2,3,4.9033391915641475
2020-10-06,US_PA,1,3,0,1,1,3,1,1,2,3,2,4,3.976051581209702
2020-10-06,US_RI,2,3,0,1,2,3,2,2,2,3,2,3,2.296017641717473
2020-10-06,US_SC,1,4,0,1,1,3,1,1,2,3,2,3,5.7804704205274415
2020-10-06,US_SD,1,0,0,1,1,3,0,1,2,2,1,2,14.616193480546793
2020-10-06,US_TN,1,3,1,1,1,3,0,1,2,3,1,3,6.612744130992306
2020-10-06,US_TX,2,4,0,1,1,3,0,1,2,2,1,3,5.621044074095581
2020-10-06,US_UT,1,3,0,1,1,3,0,1,2,2,2,3,6.648713901012164
2020-10-06,US_VA,1,3,0,1,1,3,1,1,2,3,2,2,4.4085490583339215
2020-10-06,US_VT,1,3,0,1,2,3,2,2,2,3,2,3,0.4434589800443459
2020-10-06,US_WA,2,4,1,1,1,3,1,2,2,2,1,3,1.6249677585762188
2020-10-06,US_WI,1,4,1,1,1,3,1,1,2,3,2,3,8.973361010205847
2020-10-06,US_WV,1,3,0,1,1,3,1,1,2,3,2,2,6.16264294790343
2020-10-06,US_WY,1,2,2,1,1,3,0,1,2,2,2,2,2.375737152485257
2020-10-07,US_AK,1,3,0,1,2,3,1,2,2,3,2,3,1.8326039387308535
2020-10-07,US_AL,1,0,0,1,1,3,1,1,2,3,2,3,11.805294191443984
2020-10-07,US_AR,2,3,1,1,1,3,1,1,2,3,2,3,8.184117349519473
2020-10-07,US_AZ,2,3,0,1,1,3,2,1,2,3,2,3,2.4864152807508644
2020-10-07,US_CA,2,4,0,1,1,3,2,2,2,3,2,3,2.8308983648097557
2020-10-07,US_CO,2,4,1,1,1,3,1,2,2,2,2,2,4.068117313150426
2020-10-07,US_CT,2,3,1,1,2,3,1,2,2,3,2,3,0.3595229743949491
2020-10-07,US_DC,2,3,0,1,2,3,0,2,2,2,2,3,2.5885039969547012
2020-10-07,US_DE,2,2,0,1,1,3,1,2,2,3,2,3,11.848341232227488
2020-10-07,US_FL,1,0,1,2,1,3,0,1,2,2,1,3,5.450151256083125
2020-10-07,US_GA,1,3,0,2,1,3,0,2,2,3,1,2,11.138484509145204
2020-10-07,US_HI,2,4,1,2,2,3,1,2,2,2,2,3,2.4820574162679425
2020-10-07,US_IA,1,0,0,1,1,3,2,2,2,2,1,3,18.22017644802455
2020-10-07,US_ID,2,4,0,1,2,3,0,1,2,2,1,2,35.69497025419145
2020-10-07,US_IL,1,3,0,1,2,3,1,1,2,3,1,4,4.471268276096565
2020-10-07,US_IN,1,0,0,1,1,3,1,1,2,3,2,3,3.68452843213392
2020-10-07,US_KS,1,3,1,1,1,3,1,1,2,3,1,3,15.002411963338158
2020-10-07,US_KY,1,4,2,1,1,3,0,2,2,3,2,3,15.517800402049154
2020-10-07,US_LA,2,3,1,1,1,3,1,1,2,2,1,3,8.933084731717424
2020-10-07,US_MA,2,3,1,1,1,3,0,1,2,3,2,4,0.867056707129313
2020-10-07,US_MD,1,3,0,1,1,3,0,2,2,2,2,3,2.218578180765892
2020-10-07,US_ME,2,3,1,1,2,3,1,1,2,3,2,2,0.6075712727839228
2020-10-07,US_MI,1,3,1,1,1,3,1,1,2,3,1,3,3.500475764828004
2020-10-07,US_MN,1,3,0,1,1,3,1,1,2,3,1,2,7.05545229244114
